"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"36432528",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"35496960",,,"sri lanka",,,,,,,,,,,,"chronic kidney disease, iron deficiency",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"20730698",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"37463872",,"45637","sweden",,,,"year",78,,,,"64",,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"11961032",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19826095",,,"united kingdom",,,,,,,,,,,,"chronic kidney disease, , , professionals",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"17699373",,,"",,,,,,,,,,,,,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"28082519",,,"",,,,,,,,,,,,"iron deficiency, constipation",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19295412",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"22916722",,,"united states",,,,,,,,,,,,"chronic kidney disease, stroke, cancer, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"12143456",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"22536082",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"12222584",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"34794280",,,"",,,,"years",59.7,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"35380500",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"23963731",,,"",,,,,,,,,,,,"iron deficiency, chronic kidney disease, stroke, heart failure",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"25254028",,,"",,,,"years",68,,,,,,,"chronic kidney disease, heart failure",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"15755467",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"28680358",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19423567",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"18525001",,,"",,,,,,,,,,,,"iron deficiency, chronic kidney disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"24422692",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"17257350",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"16340936",,,"",,,,,,,,,,,,"chronic kidney disease, heart failure",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"37115087",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"35190042",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"29103135",,,"japan",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"37847024",,,"",,,,,,,,,,,,"chronic kidney disease, hypertension ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"17591994",,,"united states",,,,,,,,,,,,"chronic kidney disease, heart failure",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"25512201",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"28978825",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"31996496",,,"",,,,,,,,,,,,"iron deficiency, chronic kidney disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"15383200",,"5222","",,,,"year",68.2,,,,"53.4",,,"chronic kidney disease, ","glomerular filtration rate",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34464213",,,"",,,,,,,,,,,,"plan, chronic kidney disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"32905241",,"6766","brazil, france, germany",,,,,3,,,5,,,,"iron deficiency, chronic kidney disease","anemia",1,"anemiaHbIronCkdLisa","2023-11-08"
,"20129213",,"794","united states",,,,,30,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"29933406",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"29229312",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"31311220",,,"india",,,,,,,,,,,,"iron deficiency, chronic kidney disease, osteoporosis",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"37586694",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"35155871",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"29137321",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"16340933",,,"",,,,,,,,,,,,"chronic kidney disease, cardiovascular disease, heart failure",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"25265951",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"37170583",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19125368",,,"",,,,,,,,,,,,"iron deficiency, chronic kidney disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"24348017",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"29459584",,,"bangladesh",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"30852574",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"28774438",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"17725208",,,"united kingdom",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19447325",,,"united states",,,,"years",,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"16207824",,,"",,,,"years",,,,,,,,"chronic kidney disease, diabetes",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"30858723",,"353","south africa, india",,,,"year",55.3,15,,,,,,"chronic kidney disease, iron deficiency","ethnicity",1,"anemiaHbIronCkdLisa","2023-11-08"
,"26894030",,,"",,,,,,,,,,,,"chronic kidney disease, iron deficiency",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"28133420",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"30381498",,,"",,,,,,,,,,,,"iron deficiency, chronic kidney disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"23426086",,,"taiwan",,,,,,,,,,,,"chronic kidney disease, heart failure, stroke, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"29961156",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"21659737",,,"",,,,,,,,,,,,"chronic kidney disease, diabetes",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"31134824",,,"",,,,,,,,,,,,,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"30795915",,"618","",,,,,,,,,,,,"diabetes, ","diabetes",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32609999",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"32609998",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"32610000",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"32610001",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"27900963",,"36","",,,,"year",46.4,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"18279114",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"33424282",,,"",,,,,,,,,,,,"iron deficiency, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"24978810",,,"",,,,,,,,,,,,"chronic kidney disease, iron deficiency",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19261821",,,"italy",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"30588939",,"157","nigeria",,,,,,,,,,,,"iron deficiency, chronic kidney disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"33254253",,,"",,,,,,,,,,,,"iron deficiency, chronic kidney disease, heart failure, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"30904057",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19461856",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"17727646",,"6200","",,,,,85,,,,"70",,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"28815319",,,"japan",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"24014970",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"18813886",,,"mali",,,,,,,,,,,,,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"32610002",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"32610003",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"17108342",,,"mali",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19218791",,"16301","united states",,,,,1.1,,,,,,,"chronic kidney disease, ","anemia",1,"anemiaHbIronCkdLisa","2023-11-08"
,"15504944",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"23782818",,,"australia, wales",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"17940523",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"18987300",,,"canada, united states",,,,,,,,,,,,"chronic kidney disease, diabetes, heart failure",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19880845",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"16515712",,,"switzerland",,,,,,,,,,,,"chronic kidney disease, heart failure",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"18200583",,,"",,,,,,,,,,,,"chronic kidney disease, cardiovascular disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"20075952",,,"czech republic",,,,,,,,,,,,"chronic kidney disease, diabetes, heart failure",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"26254460",,"155974","",,,,"year",18,,,,,,,"chronic kidney disease, diabetes",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"32993549",,"312","south africa",,,,"year",49.7,15.8,,,"50.6",,,"iron deficiency, chronic kidney disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"36917855",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"27050633",,,"",,,,,,,,,,,,"iron deficiency, chronic kidney disease, atherosclerosis",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"32470149",,,"",,,,,,,,,,,,"iron deficiency, , chronic kidney disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19233072",,,"",,,,,,,,,,,,"chronic kidney disease, , malnutrition",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"23594010",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"23594011",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"30391503",,,"",,,,,,,,,,,,"chronic kidney disease, diabetes",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"18556877",,,"mali, united states",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"25781618",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"33411115",,"362","",,,,,,,,,,,,"chronic kidney disease, institutions","ESA-hyporesponsive renal anemia",1,"anemiaHbIronCkdLisa","2023-11-08"
,"17329706",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"25559015",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"22997970",,,"",,,,,,,,,,,,,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"29575100",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"37390095",,,"",,,,,,,,,,,,"chronic kidney disease, diabetes",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"32699623",,,"",,,,,,,,,,,,,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"26519375",,"2602","japan",,,,"year",,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"20350654",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"24089235",,,"",,,,,,,,,,,,"chronic kidney disease, , iron deficiency",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19920963",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19210145",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"29033594",,,"",,,,,,,,,,,,"iron deficiency, chronic kidney disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19262460",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"18786076",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"22470392",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"26243782",,,"sweden",,,,,,,,,"93",,,"chronic kidney disease, ","Iron use",1,"anemiaHbIronCkdLisa","2023-11-08"
,"24845687",,,"",,,,,,,,,,,,"chronic kidney disease, itching",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"28957817",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"15599836",,,"",,,,,,,,,,,,"heart failure, chronic kidney disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"29077007",,,"",,,,,,,,,,,,"chronic kidney disease, iron deficiency, diabetes",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"21228588",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"20648930",,,"",,,,,,,,,,,,"iron deficiency, heart failure, chronic kidney disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"21240875",,"182","",,,,,9,,,,,,,"iron deficiency, chronic kidney disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"22479043",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"25031507",,,"mali",,,,"years",62.6,,,,,,,"chronic kidney disease, heart failure",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"31180297",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"21234785",,"946","japan",,,,,,,,,,,,"chronic kidney disease, ","Anemia",1,"anemiaHbIronCkdLisa","2023-11-08"
,"17106764",,,"",,,,,,,,,"68",,,"iron deficiency, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"35241379",,"1211","france",,,,,,,,,,,,"iron deficiency, chronic kidney disease","Iron deficiency",1,"anemiaHbIronCkdLisa","2023-11-08"
,"30890825",,,"iran",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"29374477",,,"mali",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"23295149",,"439","",,,,"year",68,,,,,,,"chronic kidney disease, ","nephropathy",1,"anemiaHbIronCkdLisa","2023-11-08"
,"24381864",,,"",,,,,,,,,,,,"chronic kidney disease, genes",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"30630452",,"198","",,,,,,,,,,,,"chronic kidney disease, ","Iron deficiency",1,"anemiaHbIronCkdLisa","2023-11-08"
,"20203166",,,"united states",,,,,,,,,,,,,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19460479",,,"united kingdom",,,,,,,,,,,,"chronic kidney disease, heart failure",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"26292198",,,"",,,,,,,,,,,,"chronic kidney disease, hypertension ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19187880",,,"united states",,,,"year",65,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"29593859",,,"",,,,,,,,,,,,"chronic kidney disease, stroke",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"20436728",,,"",,,,,,,,,,,,"iron deficiency, chronic kidney disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"28457030",,,"india",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"16736414",,,"",,,,,,,,,,,,"iron deficiency, chronic kidney disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"21541213",,,"",,,,,,,,,,,,"chronic kidney disease, stroke",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"28745688",,,"",,,,"years",,,,,,,,"chronic kidney disease, systemic lupus erythematosus",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19147996",,,"",,,,,,,,,,,,"chronic kidney disease, heart failure",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"30281654",,"258","south africa",,,,"year",,,,,,,,"iron deficiency, chronic kidney disease","Iron deficiency anaemia",1,"anemiaHbIronCkdLisa","2023-11-08"
,"25666998",,,"",,,,,,,,,,,,"iron deficiency, heart failure",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"28343225",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"29237106",,,"",,,,,,,,,"56",,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"15224803",,"1557","",,,,,,,,,,,,"chronic kidney disease, ","Anemia occurs in approximately 47% of patients with chronic kidney disease",1,"anemiaHbIronCkdLisa","2023-11-08"
,"17276778",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"17452410",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"30369613",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"22568452",,,"united states",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"23514036",,,"",,,,,,,,,,,,"iron deficiency, chronic kidney disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"24458078",,,"",,,,,,,,,,,,"iron deficiency, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"23441533",,"31","united kingdom",,,,,66,13.5,,13.5,"30",,,"chronic kidney disease, ","diabetes, hypertension, hyperlipoproteinemia and previous stroke",1,"anemiaHbIronCkdLisa","2023-11-08"
,"18209428",,,"",,,,,,,,,,,,,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"36057843",,,"japan",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"2648520",,,"",,,,,,,,,,,,,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"23476772",,,"",,,,,,,,,,,,"iron deficiency, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"35644772",,"209","algeria",,,,,70,,,,,,,"malnutrition, chronic kidney disease","malnutrition-inflammation",1,"anemiaHbIronCkdLisa","2023-11-08"
,"17082245",,,"",,,,,,,,,,,,"chronic kidney disease, cancer, lupus, diabetes, cirrhosis",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"18547996",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"22296687",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19203517",,,"peru, mali",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19018741",,,"mali",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"22287869",,,"",,,,,,,,,,,,"chronic kidney disease, stroke",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"25974106",,,"",,,,,,,,,,,,"chronic kidney disease, diabetes",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"17189015",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"23787155",,,"",,,,,,,,,,,,"chronic kidney disease, heart failure",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"25976565",,,"iran",,,,"years",55.6,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"23195016",,,"mali",,,,"years",69,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"17237894",,"104","saudi arabia",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"16395253",,,"",,,,,,,,,,,,"chronic kidney disease, diabetes, cardiovascular disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"28573267",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"18035200",,,"",,,,"years",,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"18397699",,"4","",,,,"year",18,,,,,,,"chronic kidney disease, ","Anemia and cardiovascular (CV) events",1,"anemiaHbIronCkdLisa","2023-11-08"
,"17289537",,,"united states",,,,"year",65,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"15857925",,"2423","",,,,,,,,,"36",,,"cardiovascular disease, chronic kidney disease, stroke","Left ventricular hypertrophy",1,"anemiaHbIronCkdLisa","2023-11-08"
,"24059986",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"26430892",,"644","south korea",,,,"year",53.5,12.4,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"17599856",,"445","",,,,,,,,,,,,"diabetes, chronic kidney disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"18054410",,,"united states",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"23222534",,"204","",,,,"year",,,,85,,,,"iron deficiency, chronic kidney disease",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"16164618",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"24050107",,,"",,,,,,,,,,,,"alpha thalassemia, chronic kidney disease, thalassemia",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"22922860",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"17136694",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"17482980",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"17482977",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19034870",,,"italy",,,,"years",57,,,,,,,"chronic kidney disease, diabetes",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"17919639",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"17699272",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19667681",,,"united states",,,,,,,,,,,,"chronic kidney disease, diabetes, obesity, heart failure",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"25151697",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"17699250",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"16431254",,,"",,,,"years",56,,,,,,,,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"18264936",,,"mali",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"16754803",,"59772","",,,,"year",72,,,,"46",,,"chronic kidney disease, heart failure",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"29404801",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"18675764",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"16805888",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"15909591",,"97","",,,,,,,,,"85",,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"31375077",,,"",,,,,,,,,,,,,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"3124456",,,"",,,,,,,,,,,,,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"20232557",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"19233064",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"16709305",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"21940838",,"139","poland",,,,,,,,,,,,"chronic kidney disease, ","renal anemia",1,"anemiaHbIronCkdLisa","2023-11-08"
,"30956780",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"17212016",,,"india",,,,"years",,,,,,,,"chronic kidney disease, hypertension ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"33852228",,,"",,,,,,,,,,,,"iron deficiency, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"20501992",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
,"16970215",,,"",,,,"years",,,,,,,,"chronic kidney disease, ",,1,"anemiaHbIronCkdLisa","2023-11-08"
