"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"36550730",,,"india, nepal",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36550508",,,"",,"malnutrition, cancer",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36546875",,,"india",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36539901",,,"ethiopia",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36516197",,"644","",,"pneumonia, ",,,,,,,,,,"severe malnutrition",,1,"projTutoNutrition","2023-12-28"
,"36514594",,,"india",,"malnutrition, ",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36513439",,,"mali",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36505235",,,"",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36503479",,,"",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36477417",,,"mexico, mali",,"peutz jeghers syndrome, malnutrition",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36473942",,"130","nigeria, china",,"hypertension , malnutrition",,,,,,,,,,"malnutrition",,1,"projTutoNutrition","2023-12-28"
,"36471452",,,"ethiopia",,"pneumonia, ",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36465774",,,"",,"depression, ",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36458363",,,"south africa",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36452398",,,"",,"malnutrition, ",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36449752",,,"peru, brazil",,"malnutrition, ",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36440925",,,"brazil",,"cancer, ",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36434025",,,"pakistan",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36417416",,,"bangladesh",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36414735",,,"mali",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36410325",,"456","",,"",,,,,,,,,,"poor maternal education",,1,"projTutoNutrition","2023-12-28"
,"36405527",,,"",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36389378",,,"",,"autism, malnutrition, celiac disease, , pulmonary arterial hypertension, hypertension ",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36384525",,,"south africa, mali",,"covid, malnutrition, obesity",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36383806",,,"peru, brazil",,"malnutrition, obesity",,,,,,,,,,"overweight mother",,1,"projTutoNutrition","2023-12-28"
,"36381854",,,"india, united states",,"malnutrition, ",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36373777",,,"",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
