"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"31374073",,"10308","",,"dementia, ",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"34652730",,,"",,"cognitive impairment, depression, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31362787",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31337809",,"14627","",,"dementia, stroke, cancer, depression",,,,,,,,,,"knee pain",,1,"projTutoParkinson","2023-12-28"
,"31330509",,"2","",,"",,,,,,,,,,"Incident dysnatremia",,1,"projTutoParkinson","2023-12-28"
,"31324557",,,"",,"parkinson's disease, dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31324555",,"268","south korea",,"parkinson's disease, ",,,,,,,,,,"severe motor deficits",,1,"projTutoParkinson","2023-12-28"
,"31322758",,,"",,"parkinson's disease, cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31282422",,,"mali",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31277555",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31271464",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31248770",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31244647",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31236405",,"7","",,"parkinson's disease, ",,,,,,,,,,"Hyposmia",,1,"projTutoParkinson","2023-12-28"
,"31233071",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31229470",,,"mali, greece, italy",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31227429",,,"",,"cognitive impairment, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31219297",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31214167",,,"",,"genes, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31186819",,"6327","mexico",,"cognitive impairment, dementia",,,,,,,,,,"high blood pressure",,1,"projTutoParkinson","2023-12-28"
,"31182350",,,"united states",,"depression, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31160898",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31153668",,,"united kingdom",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31128566",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31120105",,"308","",,"cognitive impairment, dementia",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"31110178",,,"",,"alzheimer's disease, cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31094036",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31092087",,,"",,"restless legs syndrome, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31079293",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31070400",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"31013340",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30919499",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30909214",,,"",,"alzheimer's disease, dementia, hypertension ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30903549",,,"united kingdom",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30902566",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30886886",,,"united states",,"",,,,,,,,,,"Income inequality",,1,"projTutoParkinson","2023-12-28"
,"30874799",,"30","",,"parkinson's disease, ",,,,,,,,,,"Parkinson's Disease",,1,"projTutoParkinson","2023-12-28"
,"30868777",,,"pakistan",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30862889",,"54","",,"",,,,,,,,,,"increasing age",,1,"projTutoParkinson","2023-12-28"
,"30854560",,,"united kingdom",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30850444",,"783","",,"cognitive impairment, dementia",,,,,,,,,,"vascular dementia",,1,"projTutoParkinson","2023-12-28"
,"30845934",,"202","",,"metabolic syndrome, cognitive impairment, dementia, obesity, obesity",,,,,,,,,,"obesity",,1,"projTutoParkinson","2023-12-28"
,"30831526",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30826265",,"30","",,"parkinson's disease, ",,,,,,,,,,"reduced olfactory sensitivity",,1,"projTutoParkinson","2023-12-28"
,"30814347",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30814324",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30767054",,,"",,"dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30753908",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30717048",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30715961",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30714262",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30706814",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30686966",,,"",,"parkinson's disease, clinical signs and symptoms",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30646141",,,"united states",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30630532",,,"",,"alzheimer's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30619053",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30618361",,,"",,"hypoglycaemia , dementia, insulin resistance, hyperglycaemia ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30601372",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"33969286",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30561821",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30503716",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30502746",,"10394","",,"anxiety, dementia",,,,,,,,,,"Anxiety",,1,"projTutoParkinson","2023-12-28"
,"30489116",,,"united states",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30476003",,,"canada",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30459561",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30426251",,,"austria, israel",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30390514",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30376881",,,"mali",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30362073",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30338062",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30311052",,,"",,"ischemic stroke, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30305488",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30304927",,,"south korea",,"parkinson's disease, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30272057",,,"",,"parkinson's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30271339",,,"italy",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30261683",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30250861",,,"",,"alzheimer's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30250430",,,"",,"type 2 diabetes, diabetes, dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30239611",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30169897",,,"",,"parkinson's disease, diabetes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30149452",,"599","australia",,"cognitive impairment, dementia, diabetes, obesity, stroke",,,,,,,,,,"age",,1,"projTutoParkinson","2023-12-28"
,"30149450",,,"",,"alzheimer's disease, dementia, cardiovascular disease",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30136918",,,"",,"alzheimer's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30115862",,,"",,"dementia, memory problems",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30103333",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30068637",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30067788",,,"",,"parkinson's disease, dementia, cognitive impairment, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30060474",,,"peru",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30048891",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30027214",,"7365","",,"dementia, ",,,,,,,,,,"apathy",,1,"projTutoParkinson","2023-12-28"
,"30026172",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30012102",,,"canada",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29992197",,,"",,"parkinson's disease, dementia, depression, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29984160",,,"",,"alzheimer's disease, cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29977431",,,"canada",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29970152",,,"united states",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29960604",,,"",,"dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29947276",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29946567",,,"",,"cardiovascular disease, stroke, dementia, cognitive impairment, atherosclerosis, atrial fibrillation",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29945917",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29934756",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29887829",,,"",,"parkinson's disease, narcolepsy, encephalitis",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29884737",,,"",,"superficial siderosis, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29873737",,"106","united states",,"parkinson's disease, ",,,,,,,,,,"Excessive daytime sleepiness",,1,"projTutoParkinson","2023-12-28"
,"29849078",,,"mali",,"stroke, dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29844807",,,"",,"parkinson's disease, dementia, cardiovascular disease, insulin resistance",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29799986",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29767690",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29758591",,,"mali",,"obesity, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29752348",,,"united kingdom",,"stroke, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29736422",,,"mali",,"parkinson's disease, atherosclerosis",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29730630",,,"united states",,"",,,,,,,,,,"Mortality",,1,"projTutoParkinson","2023-12-28"
,"29730299",,,"tunisia",,"autism, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29719518",,,"",,"cognitive impairment, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29710225",,"80","united states",,"dementia, ",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"29697748",,,"united states",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29667698",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29649337",,"954","china, cuba, dominican republic, venezuela, peru, mexico",,"dementia, ",,,,,,,,,,"Leg length",,1,"projTutoParkinson","2023-12-28"
,"29615298",,,"norway",,"parkinson's disease, gout",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29614659",,"121","",,"cognitive impairment, dementia",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"29605223",,,"united states",,"atherosclerosis, cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"34654268",,,"greece",,"dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29578482",,,"germany",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29572255",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29568639",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29567423",,"185","norway",,"dementia, ",,,,,,,,,,"Alzheimer disease associated variants in SORL1 accelerate dementia",,1,"projTutoParkinson","2023-12-28"
,"29567422",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29562507",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29528763",,,"",,"anxiety, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29527482",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29519959",,,"mali",,"rich, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29515729",,,"",,"bullous pemphigoid, septic shock",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29513666",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29502483",,"1269","",,"cognitive impairment, ",,,,,,,,,,"cognitive impairment",,1,"projTutoParkinson","2023-12-28"
,"29473691",,,"",,"parkinson's disease, dementia, cognitive impairment, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29466944",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29453242",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29387418",,,"japan",,"alzheimer's disease, dementia, urinary incontinence",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29380907",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29318592",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29284725",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29273703",,"1477","sweden",,"",,,,,,,,,,"cause",,1,"projTutoParkinson","2023-12-28"
,"29232183",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29198499",,,"",,"parkinson's disease, psychosis, depression",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29198136",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29177679",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29173807",,"123","",,"",,,,,,,,,,"Fibrinogen",,1,"projTutoParkinson","2023-12-28"
,"29154285",,,"",,"dementia, cognitive impairment, amyloidosis",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29154273",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29146050",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29117954",,,"united states",,"dementia, ",,,,,,,,,,"hypertension",,1,"projTutoParkinson","2023-12-28"
,"29108523",,,"sweden",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29106439",,,"scotland",,"dementia, hypertension ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29086693",,,"",,"cognitive impairment, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29082554",,,"mali",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29070659",,,"",,"familial alzheimer disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29061098",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29034421",,"90","",,"cognitive impairment, dementia, stroke",,,,,,,,,,"Stroke",,1,"projTutoParkinson","2023-12-28"
,"28987033",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28984600",,,"netherlands",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28979994",,,"united kingdom",,"",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"28978655",,,"mali",,"dementia, stroke",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28968236",,,"",,"alzheimer's disease, cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28963885",,"342","",,"dementia, cognitive impairment",,,,,,,,,,"Low serum insulin",,1,"projTutoParkinson","2023-12-28"
,"28938336",,,"cuba",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28860483",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28855392",,,"mali",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28811866",,,"",,"cognitive impairment, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28792946",,,"australia",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28791571",,,"china",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28781201",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28770440",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28766905",,,"mali",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28760133",,,"",,"stroke, cognitive impairment, diabetes, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28743634",,,"mali",,"type 2 diabetes, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28715552",,,"iceland",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28692710",,"458","",,"cognitive impairment, dementia",,,,,,,,,,"higher plasma total tau levels",,1,"projTutoParkinson","2023-12-28"
,"28673480",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28653979",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28650972",,,"",,"dementia, ",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"28642699",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28632203",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28620274",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28598268",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28548549",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28537433",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28509336",,,"",,"parkinson's disease, depression",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28505243",,"112","",,"dementia, cognitive impairment",,,,,,,,,,"neurodegeneration",,1,"projTutoParkinson","2023-12-28"
,"28472425",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28463236",,,"australia",,"depression, dementia",,,,,,,,,,"Depression",,1,"projTutoParkinson","2023-12-28"
,"28462758",,,"",,"dementia, , cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28439566",,,"",,"chronic kidney disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28409747",,,"",,"cognitive impairment, dementia, hypertension ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28409245",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28388897",,"168","australia, new zealand",,"type 2 diabetes, ",,,,,,,,,,"type 2 diabetes",,1,"projTutoParkinson","2023-12-28"
,"28387681",,,"",,"parkinson's disease, constipation",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28339397",,,"",,"",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"28326036",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28273245",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28257128",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28234256",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28228567",,,"",,"dementia, ",,,,,,,,,,"long sleep duration",,1,"projTutoParkinson","2023-12-28"
,"28225543",,,"cuba",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28202945",,"1262","",,"cognitive impairment, cardiovascular disease, , hypertension , hypertension , dementia",,,,,,,,,,"hypertension",,1,"projTutoParkinson","2023-12-28"
,"28189700",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28188974",,,"",,"disability, diabetes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28186669",,,"",,"restless legs syndrome, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28180961",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28168521",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28166312",,"464","",,"",,,,,,,,,,"atrial fibrillation, ischemic heart diseases",,1,"projTutoParkinson","2023-12-28"
,"28159467",,"1436","taiwan",,"dementia, ",,,,,,,,,,"peripheral inflammation",,1,"projTutoParkinson","2023-12-28"
,"28152169",,"30","",,"dementia, cognitive impairment, ",,,,,,,,,,"Cerebral microvascular disease",,1,"projTutoParkinson","2023-12-28"
,"28143923",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28126500",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28104336",,,"",,"cognitive impairment, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28086755",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28039314",,,"united states",,"dementia, cognitive impairment",,,,,,,,,,"Poorer OI",,1,"projTutoParkinson","2023-12-28"
,"27995438",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27956564",,"278","",,"",,,,,,,,,,"stroke and dementia",,1,"projTutoParkinson","2023-12-28"
,"27915041",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27895578",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27892636",,,"",,"stroke, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27883986",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27871051",,,"",,"parkinson's disease, anxiety",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27834776",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27815816",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27806019",,,"united states",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27803984",,,"mali",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"30363451",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29634094",,,"",,"alzheimer's disease, genes, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27786242",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27784724",,,"united kingdom",,"dementia, ",,,,,,,,,,"hypoglycemia",,1,"projTutoParkinson","2023-12-28"
,"27777343",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27659853",,"1677","france",,"",,,,,,,,,,"White matter hyperintensity (WMH) volume",,1,"projTutoParkinson","2023-12-28"
,"27770635",,,"",,"cognitive impairment, heart failure, dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27590296",,,"singapore",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27589519",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27611845",,"1884","",,"cognitive impairment, ",,,,,,,,,,"Age",,1,"projTutoParkinson","2023-12-28"
,"27735982",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27731537",,,"",,"dopa responsive dystonia, dystonia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27721740",,,"",,"cognitive impairment, menopause",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27705964",,,"india",,"dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27662289",,,"",,"cognitive impairment, dementia",,,,,,,,,,"High occupational attainment",,1,"projTutoParkinson","2023-12-28"
,"27596380",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27588067",,,"",,"cognitive impairment, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27583864",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27522504",,"7854","sweden",,"cancer, ",,,,,,,,,,"Venous thromboembolism and cancer",,1,"projTutoParkinson","2023-12-28"
,"27519465",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27502449",,"89","",,"cognitive impairment, ischemic stroke",,,,,,,,,,"cognitive impairment",,1,"projTutoParkinson","2023-12-28"
,"27450471",,,"australia",,"alzheimer's disease, cognitive impairment, amyloidosis",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27436103",,,"",,"cognitive impairment, dementia",,,,,,,,,,"Subjective age",,1,"projTutoParkinson","2023-12-28"
,"27392670",,,"",,"alzheimer's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27378698",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27373673",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27372215",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"29213452",,,"",,"alzheimer's disease, cognitive impairment, dementia, , amyloidosis",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27313563",,,"",,"stroke, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27245850",,,"ireland",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27242515",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27239530",,"215","",,"alzheimer's disease, cognitive impairment, ",,,,,,,,,,"Early cognitive declines",,1,"projTutoParkinson","2023-12-28"
