"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"33302891",,"256","united kingdom",,,,,,,,,,,,"iron deficiency anaemia and chronic kidney disease",,1,"ckdIronPub","2023-12-21"
,"33254253",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33203251",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33178327",,,"china",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33086081",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33025407",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32993549",,"312","south africa",,,,,,,,,,,,"iron deficiency anaemia",,1,"ckdIronPub","2023-12-21"
,"32905241",,,"brazil, france, germany",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32823844",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32759563",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32753256",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32742880",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32734254",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32701598",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32694162",,"60","",,,,,,,,,,,,"iron deficiency anemia",,1,"ckdIronPub","2023-12-21"
,"32651955",,"153","",,,,,,,,,,,,"chronic kidney disease",,1,"ckdIronPub","2023-12-21"
,"32633548",,,"mali",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32514572",,,"russia",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32496428",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32470149",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32452919",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32390704",,"553","",,,,,,,,,,,,"Iron metabolism imbalance",,1,"ckdIronPub","2023-12-21"
,"32365757",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32348985",,"54","",,,,,,,,,,,,"Iron deficiency",,1,"ckdIronPub","2023-12-21"
,"35389571",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32301986",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32229441",,,"vietnam",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32215351",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32183861",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32093129",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32092986",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32087684",,,"italy",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"32049331",,"1538","",,,,,,,,,,,,"iron deficiency anaemia",,1,"ckdIronPub","2023-12-21"
,"32041774",,,"united states",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"31998726",,,"china",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"31996496",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"31994917",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"31978539",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"31919558",,"42","",,,,,,,,,,,,"renal anaemia",,1,"ckdIronPub","2023-12-21"
,"31892487",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"31819387",,"40","",,,,,,,,,,,,"chronic kidney disease and iron overload",,1,"ckdIronPub","2023-12-21"
,"31775364",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"31641775",,,"",,,,,,,,,,,,"absolute IDA",,1,"ckdIronPub","2023-12-21"
,"31640237",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"31619363",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"31568551",,,"switzerland",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"31477258",,,"united states",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"31441929",,,"brazil",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"31423058",,,"india",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"31387097",,,"",,,,,,,,,,,,"iron supplementation",,1,"ckdIronPub","2023-12-21"
,"31345582",,,"united states",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"31311224",,,"india",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"31311220",,,"india",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"31170159",,,"netherlands",,,,,,,,,,,,"functional iron deficiency",,1,"ckdIronPub","2023-12-21"
,"31134824",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"31122709",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30991401",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30970355",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30947751",,"40","united kingdom",,,,,,,,,,,,"chronic kidney disease",,1,"ckdIronPub","2023-12-21"
,"30911357",,,"south africa",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30904057",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30858290",,,"denmark",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30803900",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30802204",,"293","",,,,,,,,,,,,"chronic kidney disease",,1,"ckdIronPub","2023-12-21"
,"30741616",,"36","",,,,,,,,,,,,"Blood hemoglobin",,1,"ckdIronPub","2023-12-21"
,"30630452",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30614439",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30588977",,,"nigeria",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30588939",,,"nigeria",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30468339",,,"united states",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30381498",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30281654",,,"south africa",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30232784",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30208847",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30177718",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30150549",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30108502",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"30053139",,,"south korea",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"29961562",,,"",,,,,,,,,,,,"HF",,1,"ckdIronPub","2023-12-21"
,"29958932",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"29934762",,,"spain",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"29921869",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"29909502",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"29905580",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
