"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"33318278",,,"mali",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"33185832",,"950","",,"alcohol consumption",,,,,,,,,,"cancer",,1,"projTutoBreastCan","2024-02-02"
,"33090404",,,"mexico",,"tobacco",,,,,,,,,,"breast cancer",,1,"projTutoBreastCan","2024-02-02"
,"33053866",,,"",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"33041555",,,"mali, india",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"33033707",,,"mali",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"33025526",,,"",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32968686",,,"saudi arabia",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32954254",,,"",,"obesity",,,,,,,,,,"cardiovascular disease mortality",,1,"projTutoBreastCan","2024-02-02"
,"32949420",,,"",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32914718",,,"",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32897160",,,"",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32851703",,,"mongolia, china",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32844294",,,"",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32822118",,,"united states",,"cancer",,,,,,,,,,"Continued smoking",,1,"projTutoBreastCan","2024-02-02"
,"32774626",,,"morocco",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32760866",,,"mali",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32734636",,,"india",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32685363",,,"denmark",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32585431",,,"thailand",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32567292",,,"",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32553370",,,"italy",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32528870",,,"",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32476689",,,"uruguay",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32464155",,,"",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32400196",,,"",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32356370",,,"",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32334446",,,"united states",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32321669",,,"poland",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32277629",,"437","mexico",,"breast cancer",,,,,,,,,,"breast cancer",,1,"projTutoBreastCan","2024-02-02"
,"32267588",,"6024","",,"cancers",,,,,,,,,,"cancer",,1,"projTutoBreastCan","2024-02-02"
,"32249385",,,"",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32248830",,,"mali",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32148727",,"8352","india, mali",,"obesity",,,,,,,,,,"cancers",,1,"projTutoBreastCan","2024-02-02"
,"32130086",,,"united states",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32102528",,,"iran",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32079309",,,"",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32066618",,,"",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
,"32039626",,,"",,,,,,,,,,,,,,1,"projTutoBreastCan","2024-02-02"
