"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"21624573",,,"united kingdom",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"7778839",,"74","",,,,,,,,,,,,"chronic fatigue syndrome, ","chronic fatigue syndrome and unexplained debilitating chronic fatigue",1,"allChronicFatigue","2023-12-05"
,"34481448",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"11958593",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"16474312",,,"mali",,,,,,,,,,,,"chronic fatigue syndrome, endocrine disorders, heart failure",,1,"allChronicFatigue","2023-12-05"
,"26983138",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"20949245",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"9710328",,,"",,,,,,,,,,,,,,1,"allChronicFatigue","2023-12-05"
,"7566795",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"7637945",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"28112075",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"31986462",,,"",,,,,,,,,,,,,,1,"allChronicFatigue","2023-12-05"
,"18382818",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"8582157",,,"",,,,,,,,,,,,,,1,"allChronicFatigue","2023-12-05"
,"9740980",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"12469958",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"16052977",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"12939888",,,"united kingdom",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"8201336",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"33840241",,,"united kingdom",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"10686469",,,"germany",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"10101996",,,"",,,,,,,,,,,,,,1,"allChronicFatigue","2023-12-05"
,"32011012",,"1080","china",,,,,,,,,,,,"chronic fatigue syndrome, ","workplace violence",1,"allChronicFatigue","2023-12-05"
,"15115418",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"33851945",,,"",,,,,,,,,,,,"spinal cord injury, ",,1,"allChronicFatigue","2023-12-05"
,"24475346",,,"",,,,,,,,,,,,"chronic fatigue syndrome, idiopathic intracranial hypertension",,1,"allChronicFatigue","2023-12-05"
,"30855100",,,"south africa",,,,,,,,,,,,"chronic fatigue syndrome, institutions",,1,"allChronicFatigue","2023-12-05"
,"14689748",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"7659460",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"16617965",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"20580826",,"600000","china",,,,"year",18,,,,,,,"chronic fatigue",,1,"allChronicFatigue","2023-12-05"
,"28617377",,,"mali",,,,,,,,,,,,"chronic fatigue syndrome, anxiety, depression",,1,"allChronicFatigue","2023-12-05"
,"12418343",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"7619172",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"15598093",,,"italy",,,,,,,,,,,,"chronic fatigue syndrome, disability",,1,"allChronicFatigue","2023-12-05"
